TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
3078066,-10.0,74422.0,,,0.0,-4.0,,,0.0,0.0,95.08000183105469,NotFound,52.0,,New,NotFound,225.0,,266.0,612.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3078073,-5.0,110944.0,,,6.0,-6.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,12.0,395.0,222.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3078153,0.0,311495.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,,,,,F,F,T,T,mobile,Android 7.0
3078162,-5.0,596735.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,,215.0,222.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3078177,-5.0,113349.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,13.0,548.0,222.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Windows
3078219,-20.0,307482.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,271.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3078249,-10.0,103597.0,0.0,0.0,1.0,-10.0,,,0.0,0.0,100.0,Found,63.0,-300.0,Found,Found,166.0,15.0,410.0,489.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,F,T,desktop,Trident/7.0
3078264,-5.0,86365.0,0.0,0.0,2.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-420.0,Found,Found,166.0,,193.0,222.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,,match_status:2,T,F,T,T,desktop,Trident/7.0
3078336,-5.0,38482.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,341.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3078362,-5.0,244554.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3078369,-5.0,137580.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,542.0,368.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3078419,-5.0,16411.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,451.0,256.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,3840x2160,match_status:2,T,F,T,T,desktop,Windows
3078486,-5.0,133695.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,100.0,533.0,,,,,,,,New,NotFound,iOS 10.3.1,mobile safari 10.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3078583,-5.0,61910.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,529.0,222.0,,,,,,,,Found,Found,Windows 7,firefox 57.0,24.0,1680x1050,match_status:2,T,F,T,F,desktop,Windows
3078604,0.0,226045.0,,,-2.0,-26.0,,,,,100.0,NotFound,,,New,NotFound,225.0,15.0,266.0,563.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-G900M Build/LRX21T
3078662,-5.0,175083.0,,,4.0,0.0,,,0.0,0.0,96.66999816894531,NotFound,52.0,,New,NotFound,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 60.0,,,,F,F,T,T,desktop,Windows
3078665,-5.0,73932.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,410.0,611.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3078683,-5.0,96372.0,,,1.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,633.0,533.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3078684,-5.0,78591.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,529.0,216.0,,,,,,,,New,NotFound,Windows 10,firefox 57.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3078691,-5.0,67995.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,312.0,600.0,,,,,,,,New,NotFound,Android 5.0.2,chrome 63.0 for android,32.0,2560x1600,match_status:2,T,F,T,F,mobile,SM-P900
3078770,-5.0,82058.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,312.0,611.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3078788,0.0,43827.0,,,0.0,0.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,13.0,193.0,177.0,,,,,,,,New,NotFound,Android 7.1.2,chrome 63.0 for android,32.0,1440x720,match_status:2,T,F,T,T,mobile,LG-LS998
3078792,-5.0,121473.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,410.0,222.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for desktop,24.0,1920x1200,match_status:2,T,F,T,T,desktop,Trident/7.0
3078810,-5.0,301652.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,417.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3078826,-5.0,219657.0,,,1.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,215.0,533.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3078830,-5.0,95703.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3078839,-5.0,102553.0,0.0,0.0,32.0,-29.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,166.0,15.0,321.0,600.0,,,,,,,,Found,Found,,mobile safari 10.0,,,match_status:1,T,F,F,F,mobile,
3078868,-5.0,150290.0,,,3.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,542.0,391.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,F,F,mobile,iOS Device
3078947,0.0,186456.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3078999,-5.0,260645.0,,,1.0,-6.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,484.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3079075,-5.0,76816.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,548.0,597.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,safari generic,24.0,1280x800,match_status:2,T,T,F,T,desktop,MacOS
3079081,-45.0,583975.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,15.0,542.0,533.0,,,,,,,,Found,Found,iOS 11.1.0,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3079114,-5.0,154245.0,,,6.0,0.0,,,2.0,0.0,95.6500015258789,NotFound,49.0,-480.0,New,NotFound,166.0,,215.0,177.0,,,,,,,,Found,Found,Mac OS X 10_11_6,safari generic,24.0,1920x1080,match_status:2,T,F,F,T,desktop,MacOS
3079134,-25.0,100660.0,,,3.0,-5.0,,,,,100.0,NotFound,63.0,,Unknown,,166.0,13.0,216.0,214.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,F,F,T,desktop,rv:11.0
3079206,-5.0,134286.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,312.0,484.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,,match_status:2,T,F,T,F,desktop,Windows
3079228,-5.0,142204.0,0.0,0.0,2.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,410.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3079285,-20.0,77493.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,469.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3079301,0.0,366329.0,,,2.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,T,mobile,Moto G (4) Build/NPJS25.93-14-10
3079306,-5.0,167492.0,0.0,0.0,,,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,215.0,600.0,,,,,,,,Found,Found,Android 7.0,chrome 63.0 for android,32.0,2560x1440,match_status:2,T,F,T,F,mobile,SAMSUNG-SM-G920A Build/NRD90M
3079313,-5.0,69420.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,410.0,177.0,,,,,,,,New,NotFound,Mac OS X 10_10_5,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,MacOS
3079330,-5.0,150352.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,325.0,611.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,safari generic,24.0,2560x1440,match_status:2,T,F,F,F,desktop,MacOS
3079360,-10.0,597676.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,566.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3079367,-5.0,81376.0,,,0.0,0.0,,,0.0,0.0,95.6500015258789,NotFound,49.0,-480.0,New,NotFound,166.0,13.0,454.0,222.0,,,,,,,,Found,Found,Mac OS X 10_12_4,safari generic,24.0,5120x2880,match_status:2,T,F,F,F,desktop,MacOS
3079374,-5.0,151074.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-480.0,Found,Found,166.0,13.0,454.0,222.0,,,,,,,,Found,Found,Mac OS X 10_12_4,safari generic,24.0,5120x2880,match_status:2,T,F,F,F,desktop,MacOS
3079395,-10.0,45082.0,,,4.0,0.0,,,0.0,0.0,94.94000244140624,NotFound,63.0,-480.0,New,NotFound,166.0,,410.0,222.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,F,T,desktop,Trident/7.0
3079456,-5.0,225420.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,542.0,368.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1600x900,match_status:2,T,F,T,F,desktop,Windows
3079473,-10.0,104106.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,139.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3079479,0.0,82504.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,312.0,280.0,,,,,,,,New,NotFound,Windows 8.1,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
3079513,-5.0,188077.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3079528,-10.0,160249.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,397.0,484.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3079529,-5.0,73441.0,,,1.0,0.0,,,2.0,0.0,95.6500015258789,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,100.0,489.0,,,,,,,,Found,Found,Mac OS X 10_11_6,safari generic,24.0,1440x900,match_status:2,T,F,F,T,desktop,MacOS
3079542,-5.0,188171.0,,,,,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,341.0,225.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1024x768,match_status:2,T,F,T,F,desktop,Windows
3079548,-5.0,186853.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,542.0,277.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3079552,-5.0,38392.0,,,0.0,0.0,,,0.0,0.0,96.19000244140624,NotFound,52.0,-360.0,New,NotFound,166.0,,312.0,214.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
3079559,-5.0,117705.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,312.0,214.0,,,,,,,,New,NotFound,iOS 11.1.0,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
3079585,-95.0,510295.0,0.0,0.0,2.0,-32.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,15.0,345.0,507.0,,,,,,,,Found,Found,,chrome,,,,F,F,T,F,mobile,GT-I9060M Build/KTU84P
3079649,-20.0,144774.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,Unknown,,166.0,,312.0,280.0,,,,,,,,New,NotFound,Android 7.1.1,chrome 63.0 for android,32.0,1024x768,match_status:2,T,F,F,F,mobile,SM-P550 Build/NMF26X
3079673,-20.0,152563.0,,,0.0,0.0,,,0.0,0.0,96.72000122070312,NotFound,49.0,,Unknown,,225.0,,176.0,507.0,,,,,,,,Found,Found,,safari generic,,,,F,F,F,F,desktop,
3079704,-20.0,297779.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,566.0,,,,,,,,New,NotFound,,chrome 63.0 for ios,,,,F,F,F,T,mobile,
3079722,-5.0,150190.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,548.0,611.0,,,,,,,,New,NotFound,iOS 9.3.5,mobile safari 9.0,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
3079753,0.0,63518.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,102.0,,410.0,360.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,T,desktop,rv:57.0
3079760,-5.0,100130.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3079792,-5.0,143837.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3079813,-5.0,183566.0,,,1.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3079848,-5.0,277435.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,607.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3079872,-5.0,166141.0,,,1.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,193.0,333.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3079878,-5.0,124678.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3079892,-5.0,94165.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,542.0,600.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,3000x2000,match_status:2,T,F,T,F,desktop,Windows
3079961,-5.0,441342.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,Found,49.0,-360.0,Found,Found,166.0,,193.0,333.0,,,,,,,,Found,Found,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3079969,0.0,4669.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Linux,firefox 57.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Linux x86_64
3079983,-5.0,419994.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,307.0,222.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
3079994,-5.0,150549.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,454.0,222.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3080030,-5.0,18039.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,215.0,144.0,,,,,,,,New,NotFound,Mac OS X 10_10_5,safari generic,24.0,1366x768,match_status:2,T,F,F,T,desktop,MacOS
3080046,-5.0,83580.0,0.0,0.0,9.0,-29.0,,,0.0,0.0,100.0,NotFound,52.0,600.0,Found,Found,149.0,15.0,381.0,197.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,3840x2160,match_status:2,T,F,T,F,desktop,Windows
3080056,-5.0,26974.0,,,0.0,0.0,,,1.0,0.0,98.91999816894531,Found,49.0,-360.0,New,NotFound,166.0,,633.0,280.0,,,,,,,,Found,Found,Mac OS X 10_13_2,safari generic,24.0,2880x1800,match_status:0,T,F,T,F,desktop,MacOS
3080069,-5.0,148154.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-420.0,New,NotFound,166.0,,372.0,215.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
3080119,0.0,116850.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-J700M Build/MMB29K
3080132,-20.0,385724.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,166.0,,548.0,146.0,,,,,,,,New,NotFound,,mobile safari uiwebview,,,,F,F,F,T,mobile,
3080158,-5.0,47409.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-480.0,Found,Found,166.0,,312.0,222.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 63.0,24.0,1680x1050,match_status:2,T,F,T,F,desktop,MacOS
3080167,-5.0,128649.0,,,0.0,0.0,,,1.0,0.0,95.08000183105469,NotFound,52.0,,New,NotFound,225.0,,427.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3080197,0.0,241398.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,F3213 Build/36.1.A.1.86
3080249,-5.0,112416.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-420.0,Found,Found,166.0,18.0,410.0,204.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for tablet,24.0,1600x900,match_status:2,T,F,T,T,desktop,Trident/7.0
3080251,-20.0,372732.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3080253,-5.0,281942.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-420.0,Found,Found,166.0,18.0,410.0,204.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for tablet,24.0,1600x900,match_status:2,T,F,T,T,desktop,Trident/7.0
3080300,0.0,110983.0,,,2.0,0.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,,630.0,222.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,T,T,mobile,iOS Device
3080305,-5.0,309928.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,,454.0,222.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3080312,0.0,139516.0,,,,,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,,312.0,222.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,T,T,T,desktop,Trident/7.0
3080321,-5.0,540972.0,,,2.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3080325,-20.0,133446.0,,,0.0,-2.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,F,T,mobile,F3113 Build/33.3.A.1.97
3080334,0.0,63392.0,,,0.0,-1.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,,100.0,222.0,,,,,,,,New,NotFound,Mac OS X 10_13_2,chrome 63.0,24.0,1280x800,match_status:2,T,F,T,T,desktop,MacOS
3080390,-5.0,55412.0,,,7.0,-10.0,,,,,100.0,Found,52.0,-300.0,New,NotFound,166.0,13.0,100.0,549.0,,,,,,,,New,NotFound,Windows 7,chrome 63.0,24.0,1680x1050,match_status:2,T,F,T,T,desktop,Windows
3080404,-5.0,42662.0,,,13.0,-49.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,122.0,600.0,,,,,,,,New,NotFound,iOS 10.2.1,mobile safari 10.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3080406,-5.0,196293.0,0.0,0.0,3.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,542.0,333.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3080412,-5.0,199703.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,Found,NotFound,166.0,,542.0,280.0,,,,,,,,Found,NotFound,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3080422,-5.0,79239.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,454.0,600.0,,,,,,,,New,NotFound,Windows 7,chrome 63.0,24.0,1920x1200,match_status:2,T,F,T,F,desktop,Windows
3080450,-5.0,74809.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,193.0,439.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3080454,-5.0,94544.0,,,0.0,-1.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,100.0,489.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for desktop,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Trident/7.0
3080456,-5.0,141561.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,100.0,535.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,safari generic,24.0,2560x1600,match_status:2,T,F,F,F,desktop,MacOS
3080471,-5.0,76684.0,,,2.0,0.0,,,,,100.0,NotFound,52.0,-420.0,New,NotFound,166.0,,341.0,225.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1728x972,match_status:2,T,F,T,F,desktop,Windows
3080472,-5.0,318930.0,,,-4.0,-28.0,,,0.0,0.0,96.72000122070312,NotFound,52.0,,New,NotFound,225.0,13.0,585.0,561.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3080478,-45.0,3747.0,,,0.0,0.0,5.0,-54.0,,,100.0,NotFound,41.0,60.0,New,NotFound,192.0,,410.0,121.0,169.0,12.0,IP_PROXY:TRANSPARENT,15.0,205.0,202.0,Found,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,T,T,T,desktop,Trident/7.0
3080500,-5.0,239678.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,529.0,161.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3080552,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080590,-5.0,103957.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,193.0,489.0,,,,,,,,New,NotFound,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3080603,-5.0,102524.0,,,3.0,-3.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,218.0,597.0,,,,,,,,New,NotFound,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3080610,-25.0,209563.0,,,2.0,-5.0,,,0.0,0.0,100.0,Found,63.0,,Unknown,,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,F,T,desktop,rv:11.0
3080676,-5.0,214545.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-240.0,Found,Found,163.0,15.0,410.0,113.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3080679,-5.0,149678.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,13.0,307.0,521.0,,,,,,,,New,NotFound,Mac OS X 10_9_5,safari generic,24.0,2560x1440,match_status:2,T,F,F,F,desktop,MacOS
3080705,-15.0,52855.0,,,,,4.0,-18.0,0.0,0.0,100.0,NotFound,52.0,-420.0,Found,NotFound,,,,,766.0,14.0,IP_PROXY:ANONYMOUS,15.0,214.0,117.0,Found,Found,Found,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
